Frame_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1365,4,15,40,31,37,31,41,36,29,24,31,42,36,34,35,23,23,33,26,30,26,25,22,24,20,19,14,18,20,15,19,19,26,18,22,22,23,12,7,8,15,13,13,15,13,14,9,10,4,0
1366,4,16,39,32,36,33,40,36,29,23,32,40,38,35,34,22,25,30,27,31,26,25,22,25,20,17,15,18,20,16,16,21,25,20,19,25,18,15,6,9,13,15,13,13,15,14,7,12,3,0
1367,3,18,37,34,36,33,41,36,28,24,31,41,36,37,32,24,23,31,27,30,27,23,24,25,18,19,16,17,19,18,12,23,25,18,21,25,20,14,6,10,11,14,15,14,15,14,6,13,3,0
1368,3,19,36,36,32,33,44,34,28,26,32,37,39,38,30,24,23,31,29,30,25,24,24,25,19,18,17,16,16,20,13,24,23,20,18,27,20,13,7,10,11,14,15,12,16,14,7,12,4,0
1369,4,21,36,35,33,33,44,33,27,28,31,37,37,40,29,25,24,30,28,31,24,26,24,25,17,20,14,18,17,20,12,25,22,20,16,28,17,14,9,9,11,14,16,12,15,14,6,13,5,0
1370,4,21,36,35,33,33,45,32,27,29,31,35,39,37,32,23,26,28,29,30,24,26,24,25,17,21,14,19,17,18,13,24,24,20,16,27,14,14,9,9,10,14,17,12,13,15,7,13,5,0
1371,5,21,36,36,31,34,42,35,26,28,34,35,38,37,30,23,30,25,29,31,24,26,23,26,17,21,15,19,15,20,14,23,24,18,17,28,14,13,10,8,10,15,15,13,14,14,8,13,4,0
1372,5,22,37,34,32,34,38,39,26,29,30,36,38,38,28,27,28,27,29,29,26,25,23,27,16,21,15,18,15,22,12,24,25,16,20,27,13,12,10,9,10,14,14,15,14,14,8,12,4,0
1373,7,20,37,35,31,36,35,41,25,30,31,35,37,40,28,24,30,28,28,29,27,23,23,26,17,22,16,17,15,20,13,25,25,16,21,25,14,13,10,7,12,13,14,16,13,13,10,10,4,0
1374,7,19,37,33,32,38,35,39,26,29,31,36,38,40,28,24,26,31,29,29,26,22,25,24,18,22,16,16,16,20,13,25,26,16,21,22,15,11,10,9,10,14,14,17,12,13,10,9,2,0
1375,6,21,37,33,30,39,35,38,26,28,33,36,39,36,31,25,27,28,28,31,26,21,26,22,21,22,15,17,16,18,14,26,25,17,19,22,16,11,9,11,10,13,14,17,13,11,11,10,2,0
1376,6,22,35,36,30,36,37,36,28,28,33,36,38,35,28,29,29,27,26,33,26,22,25,22,20,23,16,15,15,20,15,23,26,19,18,21,15,13,9,9,12,13,13,16,15,11,11,8,4,0
1377,6,19,35,36,32,36,33,39,30,26,31,37,38,38,27,30,29,26,26,33,27,21,24,23,20,22,17,16,13,21,16,22,23,23,17,22,15,9,12,9,12,12,14,16,14,12,11,8,4,0
1378,5,19,36,36,33,34,33,41,30,26,30,38,36,41,26,28,30,27,27,30,30,19,25,22,22,21,17,16,13,18,21,20,23,22,19,19,17,8,12,9,11,13,15,15,12,15,11,8,4,0
1379,5,17,35,38,33,35,32,41,30,27,30,37,35,41,28,28,27,29,26,31,29,21,25,19,25,21,17,16,13,17,21,21,21,23,18,20,19,8,12,9,10,14,14,16,12,15,10,8,5,0
1380,6,17,36,34,36,35,31,42,29,28,29,39,35,41,26,26,31,29,24,31,28,24,23,19,24,22,18,16,11,17,24,18,23,22,19,18,22,8,12,9,10,13,13,18,12,14,10,8,5,0
1381,5,19,36,31,38,35,30,44,28,26,31,40,34,40,27,25,32,28,24,33,27,23,24,19,25,20,18,16,12,18,23,16,25,22,19,21,21,9,11,10,9,12,15,16,13,14,11,8,3,0
1382,5,20,36,31,37,36,30,45,27,25,31,42,33,41,25,27,30,26,28,32,26,24,22,20,26,19,20,12,15,18,23,16,24,22,20,20,19,12,10,9,10,13,14,15,15,13,11,8,4,0
1383,6,18,35,33,36,37,27,47,27,27,31,39,34,41,27,26,26,31,28,30,26,26,21,22,24,19,20,12,17,17,22,14,25,23,21,20,18,12,10,10,9,14,14,13,17,13,11,8,4,0
1384,6,17,34,34,37,37,27,42,31,25,33,37,35,42,27,25,28,31,27,30,24,26,23,24,21,19,20,14,15,19,19,17,23,23,21,20,17,13,10,10,9,13,16,14,14,16,11,8,4,0
1385,6,19,34,33,38,33,30,41,33,24,34,34,36,41,27,28,28,31,25,29,27,24,24,24,21,20,19,15,14,20,17,17,22,23,22,19,20,13,9,11,9,13,14,14,16,16,11,7,4,0
1386,6,22,34,30,41,31,32,41,29,25,37,33,34,42,27,31,27,31,23,28,30,24,23,24,20,20,21,15,14,19,16,17,23,25,19,21,20,14,8,12,8,13,14,15,16,14,13,7,3,0
1387,6,25,35,30,39,31,32,43,25,30,34,35,32,41,30,28,28,31,24,26,30,27,22,25,20,18,20,18,14,20,15,16,22,25,21,21,20,14,6,13,9,12,15,13,18,14,12,5,5,0
1388,6,23,36,31,39,28,34,43,26,29,33,36,29,43,31,29,28,30,24,25,31,27,23,23,21,19,18,18,17,18,16,15,24,23,21,22,20,14,6,12,10,11,16,12,19,14,11,6,4,0
1389,5,23,37,31,38,29,34,41,27,28,36,33,33,41,30,30,28,29,28,24,29,28,22,24,21,16,20,20,15,19,16,15,25,23,19,22,19,13,8,12,8,13,16,12,17,15,11,6,4,0
1390,6,23,39,29,38,29,35,41,28,28,35,31,36,39,31,30,29,29,26,24,30,26,24,25,18,19,19,20,16,16,19,15,23,25,19,23,18,13,8,12,9,13,14,14,17,13,11,8,3,0
1391,7,24,41,28,35,33,35,37,30,28,33,33,38,39,30,29,30,30,24,24,30,28,23,25,15,21,18,22,17,14,21,14,24,23,18,26,18,13,8,13,9,13,14,14,16,12,11,10,2,0
1392,8,22,41,30,33,34,35,36,30,30,32,34,37,40,30,28,29,30,25,25,29,29,22,24,16,20,19,22,17,13,21,14,23,25,20,24,19,11,8,14,8,14,14,14,14,13,12,10,2,0
1393,8,22,42,28,34,34,36,33,32,29,34,34,34,42,28,30,28,28,28,24,30,28,22,23,17,21,19,22,17,14,21,12,23,26,19,27,20,10,9,12,10,14,14,13,14,14,12,10,2,0
1394,7,22,40,32,33,36,36,32,34,28,34,33,37,37,32,29,28,25,31,24,29,29,22,23,19,18,19,23,17,14,22,11,22,26,20,26,20,10,10,11,10,13,11,18,11,16,13,9,1,0
1395,6,21,41,32,31,36,39,32,31,31,32,33,38,35,32,29,31,24,31,24,31,28,22,21,20,17,20,23,17,14,20,14,21,25,20,29,19,10,10,9,11,13,11,18,11,15,12,11,1,0
1396,6,20,40,32,32,37,37,33,29,32,33,34,37,36,32,27,32,25,30,25,29,28,21,22,21,18,19,25,17,12,19,16,19,27,18,30,20,9,11,8,11,12,13,17,11,15,14,11,1,0
1397,6,18,41,32,34,35,38,31,30,33,31,33,39,35,35,26,32,25,30,24,28,26,25,19,24,18,20,20,21,12,17,18,20,26,19,31,16,8,11,10,11,12,14,16,11,15,14,11,0,0
1398,6,17,41,31,34,37,36,31,32,33,29,32,40,34,34,29,31,27,28,25,29,26,25,19,20,22,18,21,20,13,17,16,21,25,22,29,17,8,9,11,12,13,14,15,11,16,12,11,1,0
1399,6,17,41,32,32,36,35,30,37,30,31,33,38,33,34,29,34,27,27,25,29,26,23,21,21,21,19,20,18,14,19,17,19,24,21,31,17,7,10,11,12,13,14,14,12,15,11,13,1,0
1400,5,19,39,32,30,37,35,33,34,31,32,32,38,33,34,29,34,28,27,22,31,27,22,21,22,18,20,20,19,14,17,20,17,24,22,30,18,7,10,12,12,13,14,13,13,14,11,14,1,0
1401,5,19,38,34,30,37,35,32,32,33,31,32,38,33,36,28,35,26,28,23,30,26,23,20,24,18,19,21,18,14,18,17,18,25,22,26,23,7,10,11,13,13,14,11,13,15,11,15,1,0
1402,5,21,37,33,32,36,35,33,32,32,31,33,37,34,36,29,32,28,27,23,31,24,27,17,25,17,20,22,18,14,17,18,16,25,24,25,25,6,10,11,12,14,13,11,14,14,12,12,3,0
1403,5,21,37,32,32,36,34,34,31,32,31,34,37,36,35,30,32,28,24,25,31,24,27,17,26,16,20,21,18,16,17,18,15,24,25,25,24,6,11,10,11,14,15,11,15,12,12,12,4,0
1404,5,22,37,32,33,34,36,33,31,31,31,35,37,36,36,29,32,28,24,26,28,26,27,18,26,17,19,20,16,18,18,16,17,20,29,23,25,7,10,11,11,13,16,10,15,13,11,11,4,0
1405,5,27,35,31,34,33,38,33,29,29,34,36,34,36,36,29,31,31,25,26,28,26,25,19,22,19,22,19,15,19,15,19,16,23,27,22,27,8,8,10,13,13,16,9,16,14,11,10,4,0
1406,6,25,36,32,33,33,39,32,30,29,32,36,35,37,35,29,32,29,25,27,27,26,23,22,21,21,19,20,15,21,15,17,17,23,28,21,25,10,7,10,14,12,16,10,15,13,13,9,5,0
1407,5,26,35,32,31,35,37,34,29,31,32,35,35,36,35,29,32,30,26,27,25,29,22,22,21,17,24,17,16,21,14,20,15,23,30,18,26,10,7,10,13,12,17,10,14,14,11,11,4,0
1408,5,27,32,34,32,33,38,34,27,32,33,33,37,36,34,31,31,31,25,25,27,27,24,22,21,18,22,18,16,21,15,20,14,23,30,18,25,9,9,8,14,14,16,10,12,15,12,11,2,0
1409,5,25,34,36,30,34,39,33,26,33,33,34,35,37,33,32,28,34,25,26,25,28,25,21,20,19,21,15,20,20,15,18,18,21,31,18,25,10,8,8,12,16,16,9,13,13,13,12,1,0
1410,6,23,36,34,32,34,39,33,24,35,33,32,38,37,32,31,31,32,26,24,27,28,25,20,19,20,20,17,19,21,16,17,18,19,33,17,24,12,8,8,12,16,15,10,13,13,11,12,2,0
1411,6,23,36,34,32,32,38,37,21,37,33,32,37,37,32,29,33,33,24,24,29,29,25,20,17,22,19,15,22,21,15,18,18,16,34,17,24,14,7,9,11,16,16,9,13,14,10,10,3,0
1412,6,24,37,33,33,31,35,40,21,38,32,33,36,35,35,28,30,36,25,22,29,28,26,21,16,22,21,14,21,21,16,19,18,16,31,19,23,14,7,10,9,16,17,10,12,16,10,8,5,0
1413,5,23,39,30,34,32,34,41,19,38,33,33,34,37,37,25,32,34,26,22,29,28,25,21,18,22,18,17,21,19,18,17,19,16,29,22,22,11,7,10,10,16,15,12,12,16,9,9,4,0
1414,5,22,39,29,36,29,35,41,21,35,35,33,32,39,38,22,34,32,29,21,29,27,24,20,18,24,18,18,20,19,17,19,17,20,27,21,20,10,8,10,9,17,15,12,11,17,9,9,3,0
1415,6,21,39,30,35,30,35,36,25,36,33,33,33,38,37,23,35,28,31,23,28,26,26,19,18,25,19,18,20,19,17,18,19,20,23,24,20,11,8,8,11,17,14,12,11,15,10,7,5,0
1416,8,21,39,29,34,33,34,35,26,36,32,35,33,38,33,27,35,27,32,22,28,24,27,20,19,23,19,21,19,20,11,24,18,20,20,28,18,13,7,9,10,17,14,13,8,16,11,8,5,0
1417,7,23,37,31,33,34,33,35,27,37,32,32,34,39,32,29,33,29,31,22,30,22,25,23,17,25,20,18,21,18,13,21,20,19,20,30,17,12,8,8,11,17,14,11,10,16,10,9,5,0
1418,7,23,38,31,30,35,32,37,25,38,33,33,34,37,32,29,33,30,30,24,28,24,25,22,18,25,19,18,18,19,16,20,19,21,19,30,18,12,8,7,12,14,17,10,11,16,9,10,4,0
1419,6,25,38,31,30,33,34,37,24,37,33,33,35,37,31,29,33,31,29,24,28,25,26,21,18,25,18,19,18,19,17,17,22,21,17,28,19,12,9,7,12,13,18,10,11,15,10,9,5,0
1420,7,25,40,29,32,33,32,38,24,36,35,31,34,38,32,29,34,31,27,26,26,27,27,17,21,24,17,20,18,16,19,19,22,20,16,32,17,12,9,7,12,13,17,11,12,15,10,9,5,0
1421,6,23,43,25,35,34,30,39,25,35,34,29,39,36,32,29,33,30,29,24,27,28,25,19,21,23,19,20,17,14,20,21,20,22,15,32,17,11,9,7,12,14,16,11,13,15,10,8,4,0
1422,6,20,44,26,34,34,33,37,24,35,37,29,38,36,33,28,34,30,29,25,26,27,26,16,24,22,19,21,16,15,20,18,23,21,17,31,18,11,7,8,13,13,17,11,12,13,13,8,3,0
1423,6,19,44,27,32,36,32,37,25,30,41,27,41,34,32,30,35,28,28,26,25,30,25,17,22,22,17,24,16,14,20,19,22,21,18,31,18,9,9,8,12,13,17,12,12,13,12,8,2,0
1424,6,19,43,30,30,37,32,37,25,30,39,27,42,35,33,27,35,30,26,28,25,30,24,16,23,22,17,23,17,15,20,18,25,17,20,29,20,8,10,8,12,12,16,12,13,12,12,7,2,0
1425,6,21,42,31,31,37,29,39,25,29,38,28,44,33,32,29,34,31,27,26,27,30,20,19,24,20,19,21,16,18,20,16,27,16,18,29,21,7,11,7,11,13,17,12,12,13,11,8,2,0
1426,7,19,42,32,30,36,29,41,25,27,40,28,43,34,32,28,34,31,28,25,27,30,19,21,22,21,20,22,12,18,22,18,27,15,17,28,21,7,12,7,10,14,16,13,12,11,9,11,2,0
1427,7,21,42,33,30,32,32,41,25,26,40,31,40,36,30,30,33,31,27,26,26,32,18,21,22,21,22,21,13,16,21,17,25,18,18,27,21,8,12,6,11,13,16,12,13,12,9,11,1,0
1428,7,21,42,31,32,30,35,40,26,26,40,31,38,38,27,33,32,33,24,29,25,32,18,22,19,24,21,20,12,18,22,16,24,20,17,28,21,7,12,7,11,13,15,13,12,13,9,11,1,0
1429,8,23,38,33,33,27,38,38,26,27,40,32,37,34,31,33,29,34,25,28,28,29,21,22,18,23,22,18,15,18,21,16,25,20,18,23,23,7,12,7,11,13,15,14,11,13,9,11,1,0
1430,6,25,38,34,33,26,37,41,24,28,38,34,36,36,32,29,32,33,26,27,28,29,21,22,16,25,21,20,14,19,20,16,24,21,19,22,22,7,11,8,12,12,15,13,13,13,9,11,1,0
1431,6,25,39,33,31,30,37,37,26,30,38,34,36,35,32,31,31,31,29,25,28,27,23,22,17,24,22,16,18,19,19,16,25,21,17,22,22,9,9,10,11,12,15,13,14,12,10,9,1,0
1432,6,25,39,34,31,30,37,38,24,32,36,36,34,35,33,29,33,31,29,25,28,26,22,22,19,23,22,16,16,22,18,15,28,20,14,25,21,10,7,12,11,12,15,13,14,12,10,9,1,0
1433,5,25,38,36,29,30,39,35,24,33,37,37,35,34,32,29,33,32,29,24,30,25,23,21,18,24,21,18,16,22,16,15,27,24,13,25,17,13,7,12,9,14,14,13,15,11,9,10,1,0
1434,5,24,38,37,25,34,39,34,23,35,37,31,40,33,32,31,31,32,31,23,29,26,23,19,20,24,22,16,17,22,16,17,24,26,13,24,17,13,8,12,9,14,13,14,14,11,8,11,1,0
1435,6,22,39,37,26,34,38,32,26,33,35,35,39,34,32,29,31,31,32,23,28,27,23,21,17,25,23,16,18,20,15,19,24,27,12,23,19,13,7,13,9,14,13,14,13,12,9,10,1,0
1436,5,22,39,35,30,32,38,33,27,32,35,37,37,35,31,30,30,32,29,24,29,27,22,22,19,24,20,19,18,18,16,19,23,26,14,22,19,14,6,14,9,14,12,15,12,12,10,9,2,0
1437,7,21,39,33,31,33,37,33,27,34,32,37,38,35,31,30,30,32,31,22,30,26,22,22,20,22,22,17,20,18,15,19,24,24,16,22,21,15,6,14,8,14,13,14,13,11,10,8,4,0
1438,7,24,37,32,32,34,37,31,28,37,29,39,39,34,29,32,30,29,30,24,30,26,23,19,24,20,23,17,20,17,16,18,24,25,16,23,19,13,6,13,10,14,13,12,13,13,9,7,6,0
1439,8,23,37,32,34,34,38,31,27,34,34,36,37,36,31,31,29,29,32,23,30,25,24,19,22,21,21,20,17,18,18,17,23,25,18,20,21,11,9,11,11,15,12,12,14,13,9,7,6,0
1440,9,22,36,33,35,34,35,31,30,33,33,38,35,38,31,29,30,30,28,25,29,27,25,19,22,19,21,22,17,17,17,18,23,23,22,19,20,10,11,11,11,13,14,12,14,12,10,7,6,0
1441,6,23,37,34,35,35,34,30,32,31,33,38,36,37,33,28,30,30,27,26,29,26,24,21,23,17,23,22,16,15,19,20,20,25,22,20,18,10,11,11,11,12,14,12,13,13,11,7,6,0
1442,4,26,36,35,34,35,32,33,31,28,32,41,34,39,31,29,33,28,28,27,26,28,24,21,23,18,23,19,19,14,20,20,19,25,22,20,18,8,12,10,13,11,14,12,14,13,11,6,5,0
1443,3,27,36,35,35,35,30,33,31,29,31,40,38,37,32,28,31,30,28,28,25,28,25,20,22,19,23,19,19,14,20,17,23,22,25,19,17,8,12,9,14,11,14,11,15,10,10,9,5,0
1444,4,28,34,36,36,34,29,35,29,30,28,42,37,39,29,31,31,29,28,28,24,28,25,23,19,18,24,23,17,12,19,20,23,22,24,18,18,9,12,9,14,11,14,11,15,10,10,8,6,0
1445,4,24,34,37,36,33,30,36,29,32,27,39,39,39,27,30,33,30,28,29,23,28,25,24,18,19,24,23,16,14,19,20,18,26,24,17,19,9,13,9,14,10,15,11,14,11,10,8,3,0
1446,4,24,34,36,37,31,31,37,27,32,27,41,37,36,30,31,32,32,26,30,23,27,25,24,20,18,25,20,17,16,18,19,18,27,24,17,18,9,13,10,13,11,15,9,14,12,11,8,3,0
1447,3,24,34,36,37,28,33,37,27,32,28,38,40,35,28,34,32,32,27,28,24,28,24,23,22,17,24,20,18,13,20,19,20,24,24,19,17,10,14,8,13,12,15,10,14,11,12,7,1,0
1448,3,27,31,38,36,26,36,37,28,32,26,37,43,34,27,35,33,30,24,31,24,29,22,24,23,17,23,19,20,12,22,19,19,25,23,19,16,11,12,11,12,13,14,11,13,10,12,7,2,0
1449,3,29,31,38,33,28,37,36,29,31,26,38,40,37,26,36,31,32,24,31,23,27,26,22,23,18,21,20,21,12,20,21,18,25,22,20,16,12,12,9,14,13,13,12,13,10,12,7,2,0
1450,4,29,31,38,33,27,38,37,25,36,24,39,40,36,26,35,33,32,22,32,25,26,24,22,22,20,22,20,17,16,19,22,17,22,25,21,16,11,12,10,12,15,12,13,13,9,10,9,1,0
1451,3,29,30,37,32,28,38,36,26,34,27,38,41,33,28,36,30,32,25,32,25,23,26,21,22,19,24,20,17,16,19,21,17,24,22,24,16,11,11,11,12,14,13,13,11,10,11,8,2,0
1452,3,28,30,38,31,29,38,36,27,32,28,38,42,32,30,35,29,33,23,35,23,24,26,22,21,17,26,19,17,19,19,18,20,20,23,25,15,12,11,10,12,15,12,13,12,10,10,9,2,0
1453,3,29,29,35,34,29,38,36,25,34,28,38,40,33,31,34,29,33,26,32,23,22,29,23,19,18,27,19,17,19,18,19,19,21,23,24,14,14,11,10,12,13,12,15,9,13,10,9,1,0
1454,3,29,26,38,31,32,36,39,24,34,28,38,41,31,33,32,29,33,28,29,25,23,28,23,18,21,24,19,20,16,18,19,19,19,27,24,13,15,11,9,13,13,12,14,9,13,11,7,2,0
1455,3,29,27,34,33,33,37,37,25,35,29,37,40,30,35,30,29,33,30,29,24,23,27,23,19,22,24,18,18,19,16,20,19,21,25,25,13,11,13,9,13,12,13,15,9,11,12,7,2,0
1456,3,26,28,36,34,34,36,36,26,35,30,36,40,30,36,27,30,33,31,26,25,23,27,23,20,24,22,20,15,22,13,22,19,23,23,24,15,10,13,9,13,13,13,15,9,10,12,8,2,0
1457,3,22,30,36,35,35,36,32,29,33,33,35,37,33,36,28,30,31,32,24,28,20,29,22,21,24,22,19,17,22,10,24,20,23,23,23,15,10,13,10,12,12,14,16,9,10,12,8,2,0
1458,5,17,34,35,36,35,36,33,26,34,35,33,40,33,34,29,29,32,32,23,28,22,25,23,24,21,22,19,18,23,10,24,20,23,20,24,17,10,12,11,11,13,14,15,10,10,12,7,3,0
1459,5,19,33,34,37,34,35,34,28,34,36,32,38,36,31,28,33,31,32,22,29,21,26,23,22,23,21,19,18,23,10,22,22,23,20,24,18,10,12,9,12,14,14,13,12,9,12,8,2,0
1460,5,15,37,32,36,37,33,35,29,32,35,33,38,37,30,26,34,32,32,24,28,21,24,25,21,23,19,22,17,25,8,22,22,19,24,23,18,10,13,8,13,14,13,13,13,9,10,8,3,0
1461,6,13,39,32,36,36,33,35,29,31,37,32,38,36,29,29,33,33,31,21,32,21,23,25,19,24,18,23,17,22,12,22,18,24,21,24,19,8,13,9,12,15,12,14,12,10,9,8,3,0
1462,6,14,40,32,35,34,34,36,28,32,35,33,38,34,29,31,35,30,33,19,33,21,22,26,19,25,14,26,16,22,12,23,18,25,20,23,22,7,11,10,13,14,13,13,12,10,9,9,3,0
1463,9,12,41,32,35,33,30,40,24,37,33,33,38,34,28,34,34,30,30,22,31,23,23,20,24,24,16,27,14,23,13,21,17,25,18,24,24,5,10,12,12,15,12,12,13,9,10,9,4,0
1464,7,17,42,31,34,34,29,40,25,33,35,32,40,34,28,33,34,31,28,23,32,22,21,22,24,25,17,27,12,21,17,18,19,26,18,22,23,8,8,14,13,13,14,12,13,7,11,9,5,0
1465,6,19,42,30,35,33,30,39,25,34,34,32,38,36,28,33,33,31,30,23,32,21,20,24,22,26,18,27,11,20,20,15,21,25,19,23,25,9,8,14,12,14,13,12,14,6,11,9,5,0
1466,5,21,43,28,32,35,33,38,25,35,34,31,37,38,28,33,33,32,29,23,28,24,20,24,23,24,17,27,14,17,23,14,23,22,20,24,24,9,9,14,11,14,14,12,14,5,12,8,4,0
1467,5,21,42,26,34,36,34,36,26,31,36,33,38,35,31,32,33,29,32,23,27,26,20,23,23,24,18,27,14,15,25,12,24,19,24,24,23,9,9,12,13,13,14,12,14,6,12,7,3,0
1468,6,20,43,26,33,36,31,41,24,29,37,33,40,35,31,29,32,30,31,26,28,25,21,24,22,22,20,25,14,17,22,13,24,21,23,23,23,10,9,12,12,13,15,11,13,8,12,7,2,0
1469,5,21,43,23,36,36,33,41,24,29,36,35,36,39,30,30,29,32,31,26,29,26,17,25,24,20,22,24,14,17,22,12,26,21,21,25,23,10,7,13,13,12,16,11,11,9,12,7,3,0
1470,4,22,42,24,37,33,35,39,26,30,34,37,36,38,31,29,27,35,29,28,24,30,16,24,25,21,23,21,18,12,24,12,29,20,19,25,24,11,7,12,14,11,17,11,10,10,11,8,2,0
1471,4,23,38,28,35,34,38,37,25,32,35,34,36,39,31,29,29,33,29,28,24,31,16,24,25,19,25,20,19,12,23,14,27,21,18,26,22,12,7,11,14,12,16,12,10,10,10,8,3,0
1472,4,22,36,29,33,38,37,38,24,33,31,39,33,40,31,28,31,32,29,26,25,30,18,22,26,18,26,19,20,13,24,13,26,22,19,26,22,11,7,11,15,12,16,9,12,11,10,8,2,0
1473,4,23,33,31,34,39,36,34,29,32,33,38,32,41,30,27,32,32,28,26,27,28,18,22,26,19,28,16,22,11,24,14,27,19,20,27,22,11,7,10,15,13,14,11,12,11,10,7,3,0
1474,4,22,33,32,34,36,38,33,31,30,31,42,32,39,34,22,36,31,29,25,28,25,21,21,26,20,28,16,21,13,22,17,24,20,21,25,21,14,6,9,17,11,16,11,11,11,9,8,4,0
1475,4,21,33,32,34,36,36,33,32,31,32,41,33,38,34,24,34,28,32,25,28,25,21,21,26,20,27,17,21,14,22,17,23,20,20,27,21,11,9,9,17,11,15,11,12,10,10,7,3,0
1476,5,20,33,34,33,35,36,35,31,32,31,39,35,37,31,27,36,27,31,27,28,24,19,22,27,20,26,19,20,13,24,17,22,22,19,27,20,12,9,9,17,11,16,10,11,11,9,8,3,0
1477,6,18,33,36,32,36,35,36,29,33,30,38,37,37,29,31,35,25,31,27,29,21,23,22,26,20,22,22,20,15,22,18,22,22,17,27,22,12,9,8,17,11,16,10,12,11,8,8,3,0
1478,6,20,30,38,33,36,35,35,30,31,31,37,38,34,30,32,35,25,32,26,31,19,24,21,26,21,20,23,19,16,20,19,22,22,19,26,22,13,9,8,16,12,16,9,13,9,10,7,3,0
1479,6,19,30,39,31,35,37,33,32,29,34,35,39,35,27,34,33,26,33,27,30,18,27,21,21,21,25,23,17,18,16,22,21,21,21,24,23,11,9,9,15,13,14,11,11,11,9,7,3,0
1480,6,20,31,38,29,36,39,32,33,30,34,31,40,37,27,33,31,26,34,27,30,20,26,22,19,23,23,25,17,18,15,21,21,23,21,23,23,11,9,10,14,14,14,11,10,10,11,6,3,0
1481,5,19,32,36,31,37,35,36,33,32,29,34,37,39,27,32,34,25,32,29,29,20,24,24,19,23,21,28,17,18,12,23,19,25,22,21,23,10,10,10,13,15,14,10,10,9,13,6,3,0
1482,4,21,31,37,26,39,37,37,31,33,32,30,39,38,26,33,33,26,32,29,28,22,22,25,19,23,22,26,18,18,12,21,22,24,22,20,24,10,10,11,13,14,14,10,11,9,12,7,2,0
1483,4,25,30,36,27,39,38,37,28,34,33,28,39,40,28,32,31,29,31,29,28,20,24,23,19,25,21,27,16,20,10,25,19,22,22,21,25,10,10,11,12,13,15,11,11,8,13,7,2,0
1484,4,26,30,36,27,37,38,38,29,33,32,27,42,37,30,31,32,29,30,30,25,24,22,23,21,24,20,27,17,19,12,25,19,22,22,21,26,8,11,12,11,13,16,9,13,8,12,8,1,0
1485,4,26,31,34,26,39,38,37,30,33,29,31,41,36,31,30,34,29,29,26,28,25,21,23,22,24,21,25,18,18,15,23,19,23,20,23,23,10,11,11,10,15,16,8,14,8,11,7,2,0
1486,4,25,32,33,28,36,40,37,29,35,29,30,39,38,31,31,33,30,29,26,26,26,19,25,23,24,21,23,17,19,17,20,22,22,19,20,26,12,10,12,10,14,16,9,13,8,11,8,2,0
1487,4,23,32,30,32,35,42,37,27,34,31,29,37,40,29,35,31,29,31,25,26,26,19,26,21,23,22,24,18,15,19,19,25,20,19,21,25,13,10,12,10,14,16,9,12,8,11,8,2,0
1488,4,24,31,29,32,36,40,40,25,32,33,29,38,38,31,34,32,26,33,25,26,28,18,24,23,23,22,21,19,17,18,19,26,20,17,22,23,14,12,10,11,14,17,9,12,8,8,11,2,0
1489,4,24,31,28,35,33,42,39,24,33,30,31,39,38,32,32,30,27,35,26,25,26,22,21,25,23,22,17,21,19,18,17,26,22,17,22,23,15,11,10,12,14,17,9,10,10,7,12,2,0
1490,4,20,33,27,35,34,42,37,26,35,27,32,38,41,29,33,29,29,31,28,25,28,21,19,27,21,22,18,21,21,16,19,23,23,18,24,20,16,11,11,12,14,15,9,12,9,8,11,2,0
1491,6,18,34,27,37,33,40,37,24,40,26,31,36,41,32,29,30,30,34,26,23,30,19,21,27,21,20,20,22,20,18,18,23,24,17,24,20,13,9,13,13,14,15,8,13,8,8,10,2,0
1492,5,19,34,27,36,34,41,36,26,36,28,30,37,40,32,30,29,29,34,29,21,31,17,24,26,17,23,21,23,20,16,20,21,25,16,26,18,13,10,13,12,13,16,9,12,8,9,7,4,0
1493,6,18,35,26,37,35,40,37,26,36,27,31,37,40,31,31,29,30,31,28,22,29,21,22,27,18,22,20,24,22,14,18,23,26,15,27,18,13,9,13,13,12,16,9,13,7,9,8,4,0
1494,4,15,39,23,38,34,40,39,28,33,28,29,37,42,30,32,29,27,31,30,23,28,22,21,27,18,22,21,23,23,14,18,22,26,14,26,21,13,9,12,14,12,15,10,13,7,9,8,4,0
1495,4,16,39,22,39,35,38,39,26,35,30,28,37,42,29,33,29,29,28,28,25,30,22,19,26,18,23,22,22,22,15,18,22,27,13,26,22,10,13,12,12,14,14,10,12,9,7,10,4,0
1496,3,16,38,24,39,33,37,40,25,37,31,27,38,41,26,35,29,29,27,30,26,31,20,21,23,19,23,22,20,23,16,18,21,29,11,26,22,9,14,12,11,12,17,10,12,8,8,10,4,0
1497,3,16,36,25,37,35,39,37,29,34,29,31,36,39,28,36,30,29,25,31,26,29,22,20,24,20,22,23,18,25,14,18,23,28,12,26,22,8,15,12,11,12,15,11,13,7,9,9,3,0
1498,3,18,35,25,37,34,40,35,31,35,27,33,35,38,30,35,28,31,24,31,29,28,21,20,24,22,18,23,21,23,16,19,21,26,15,23,24,8,15,13,11,11,16,11,12,8,9,7,4,0
